ID,Name,Primary Type,Secondary Type,Image,Additional Images
#688,binacle,Rock,Water,https://img.pokemondb.net/sprites/bank/normal/binacle.png,"['https://img.pokemondb.net/artwork/binacle.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/binacle.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/binacle.png', 'https://img.pokemondb.net/sprites/x-y/shiny/binacle.png']"
#689,barbaracle,Rock,Water,https://img.pokemondb.net/sprites/bank/normal/barbaracle.png,"['https://img.pokemondb.net/artwork/barbaracle.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/barbaracle.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/barbaracle.png', 'https://img.pokemondb.net/sprites/x-y/shiny/barbaracle.png']"
#690,skrelp,Poison,Water,https://img.pokemondb.net/sprites/bank/normal/skrelp.png,"['https://img.pokemondb.net/artwork/skrelp.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/skrelp.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/skrelp.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/skrelp.png', 'https://img.pokemondb.net/sprites/x-y/shiny/skrelp.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/skrelp.png']"
#691,dragalge,Poison,Dragon,https://img.pokemondb.net/sprites/bank/normal/dragalge.png,"['https://img.pokemondb.net/artwork/dragalge.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/dragalge.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/dragalge.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/dragalge.png', 'https://img.pokemondb.net/sprites/x-y/shiny/dragalge.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/dragalge.png']"
#692,clauncher,Water,,https://img.pokemondb.net/sprites/bank/normal/clauncher.png,"['https://img.pokemondb.net/artwork/clauncher.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/clauncher.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/clauncher.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/clauncher.png', 'https://img.pokemondb.net/sprites/x-y/shiny/clauncher.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/clauncher.png']"
#693,clawitzer,Water,,https://img.pokemondb.net/sprites/bank/normal/clawitzer.png,"['https://img.pokemondb.net/artwork/clawitzer.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/clawitzer.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/clawitzer.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/clawitzer.png', 'https://img.pokemondb.net/sprites/x-y/shiny/clawitzer.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/clawitzer.png']"
#694,helioptile,Electric,Normal,https://img.pokemondb.net/sprites/bank/normal/helioptile.png,"['https://img.pokemondb.net/artwork/helioptile.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/helioptile.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/helioptile.png', 'https://img.pokemondb.net/sprites/x-y/shiny/helioptile.png']"
#695,heliolisk,Electric,Normal,https://img.pokemondb.net/sprites/bank/normal/heliolisk.png,"['https://img.pokemondb.net/artwork/heliolisk.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/heliolisk.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/heliolisk.png', 'https://img.pokemondb.net/sprites/x-y/shiny/heliolisk.png']"
#696,tyrunt,Rock,Dragon,https://img.pokemondb.net/sprites/bank/normal/tyrunt.png,"['https://img.pokemondb.net/artwork/tyrunt.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/tyrunt.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/tyrunt.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/tyrunt.png', 'https://img.pokemondb.net/sprites/x-y/shiny/tyrunt.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/tyrunt.png']"
#697,tyrantrum,Rock,Dragon,https://img.pokemondb.net/sprites/bank/normal/tyrantrum.png,"['https://img.pokemondb.net/artwork/tyrantrum.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/tyrantrum.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/tyrantrum.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/tyrantrum.png', 'https://img.pokemondb.net/sprites/x-y/shiny/tyrantrum.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/tyrantrum.png']"
#698,amaura,Rock,Ice,https://img.pokemondb.net/sprites/bank/normal/amaura.png,"['https://img.pokemondb.net/artwork/amaura.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/amaura.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/amaura.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/amaura.png', 'https://img.pokemondb.net/sprites/x-y/shiny/amaura.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/amaura.png']"
#699,aurorus,Rock,Ice,https://img.pokemondb.net/sprites/bank/normal/aurorus.png,"['https://img.pokemondb.net/artwork/aurorus.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/aurorus.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/aurorus.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/aurorus.png', 'https://img.pokemondb.net/sprites/x-y/shiny/aurorus.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/aurorus.png']"
#700,sylveon,Fairy,,https://img.pokemondb.net/sprites/bank/normal/sylveon.png,"['https://img.pokemondb.net/artwork/sylveon.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/sylveon.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/sylveon.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/sylveon.png', 'https://img.pokemondb.net/sprites/x-y/shiny/sylveon.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/sylveon.png']"
#701,hawlucha,Fighting,Flying,https://img.pokemondb.net/sprites/bank/normal/hawlucha.png,"['https://img.pokemondb.net/artwork/hawlucha.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/hawlucha.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/hawlucha.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/hawlucha.png', 'https://img.pokemondb.net/sprites/x-y/shiny/hawlucha.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/hawlucha.png']"
#702,dedenne,Electric,Fairy,https://img.pokemondb.net/sprites/bank/normal/dedenne.png,"['https://img.pokemondb.net/artwork/dedenne.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/dedenne.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/dedenne.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/dedenne.png', 'https://img.pokemondb.net/sprites/x-y/shiny/dedenne.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/dedenne.png']"
#703,carbink,Rock,Fairy,https://img.pokemondb.net/sprites/bank/normal/carbink.png,"['https://img.pokemondb.net/artwork/carbink.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/carbink.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/carbink.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/carbink.png', 'https://img.pokemondb.net/sprites/x-y/shiny/carbink.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/carbink.png']"
#704,goomy,Dragon,,https://img.pokemondb.net/sprites/bank/normal/goomy.png,"['https://img.pokemondb.net/artwork/goomy.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/goomy.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/goomy.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/goomy.png', 'https://img.pokemondb.net/sprites/x-y/shiny/goomy.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/goomy.png']"
#705,sliggoo,Dragon,,https://img.pokemondb.net/sprites/bank/normal/sliggoo.png,"['https://img.pokemondb.net/artwork/sliggoo.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/sliggoo.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/sliggoo.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/sliggoo.png', 'https://img.pokemondb.net/sprites/x-y/shiny/sliggoo.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/sliggoo.png']"
#706,goodra,Dragon,,https://img.pokemondb.net/sprites/bank/normal/goodra.png,"['https://img.pokemondb.net/artwork/goodra.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/goodra.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/goodra.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/goodra.png', 'https://img.pokemondb.net/sprites/x-y/shiny/goodra.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/goodra.png']"
#707,klefki,Steel,Fairy,https://img.pokemondb.net/sprites/bank/normal/klefki.png,"['https://img.pokemondb.net/artwork/klefki.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/klefki.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/klefki.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/klefki.png', 'https://img.pokemondb.net/sprites/x-y/shiny/klefki.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/klefki.png']"
#708,phantump,Ghost,Grass,https://img.pokemondb.net/sprites/bank/normal/phantump.png,"['https://img.pokemondb.net/artwork/phantump.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/phantump.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/phantump.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/phantump.png', 'https://img.pokemondb.net/sprites/x-y/shiny/phantump.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/phantump.png']"
#709,trevenant,Ghost,Grass,https://img.pokemondb.net/sprites/bank/normal/trevenant.png,"['https://img.pokemondb.net/artwork/trevenant.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/trevenant.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/trevenant.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/trevenant.png', 'https://img.pokemondb.net/sprites/x-y/shiny/trevenant.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/trevenant.png']"
#710,pumpkaboo,Ghost,Grass,https://img.pokemondb.net/sprites/bank/normal/pumpkaboo.png,"['https://img.pokemondb.net/sprites/x-y/normal/pumpkaboo-average.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/pumpkaboo.png', 'https://img.pokemondb.net/sprites/x-y/shiny/pumpkaboo-average.png']"
#711,gourgeist,Ghost,Grass,https://img.pokemondb.net/sprites/bank/normal/gourgeist.png,"['https://img.pokemondb.net/sprites/x-y/normal/gourgeist-average.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/gourgeist.png', 'https://img.pokemondb.net/sprites/x-y/shiny/gourgeist-average.png']"
#712,bergmite,Ice,,https://img.pokemondb.net/sprites/bank/normal/bergmite.png,"['https://img.pokemondb.net/artwork/bergmite.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/bergmite.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/bergmite.png', 'https://img.pokemondb.net/sprites/x-y/shiny/bergmite.png']"
#713,avalugg,Ice,,https://img.pokemondb.net/sprites/bank/normal/avalugg.png,"['https://img.pokemondb.net/artwork/avalugg.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/avalugg.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/avalugg.png', 'https://img.pokemondb.net/sprites/x-y/shiny/avalugg.png']"
#714,noibat,Flying,Dragon,https://img.pokemondb.net/sprites/bank/normal/noibat.png,"['https://img.pokemondb.net/artwork/noibat.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/noibat.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/noibat.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/noibat.png', 'https://img.pokemondb.net/sprites/x-y/shiny/noibat.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/noibat.png']"
#715,noivern,Flying,Dragon,https://img.pokemondb.net/sprites/bank/normal/noivern.png,"['https://img.pokemondb.net/artwork/noivern.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/noivern.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/noivern.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/noivern.png', 'https://img.pokemondb.net/sprites/x-y/shiny/noivern.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/noivern.png']"
#716,xerneas,Fairy,,https://img.pokemondb.net/sprites/bank/normal/xerneas.png,"['https://img.pokemondb.net/artwork/xerneas.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/xerneas-active.png', 'https://img.pokemondb.net/sprites/x-y/shiny/xerneas-active.png']"
#717,yveltal,Dark,Flying,https://img.pokemondb.net/sprites/bank/normal/yveltal.png,"['https://img.pokemondb.net/artwork/yveltal.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/yveltal.png', 'https://img.pokemondb.net/sprites/x-y/shiny/yveltal.png']"
#718,zygarde,Dragon,Ground,https://img.pokemondb.net/sprites/bank/normal/zygarde.png,"['https://img.pokemondb.net/artwork/zygarde-50.jpg', 'https://img.pokemondb.net/artwork/zygarde-10.jpg', 'https://img.pokemondb.net/artwork/zygarde-complete.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/zygarde.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/zygarde-50.png', 'https://img.pokemondb.net/sprites/x-y/shiny/zygarde.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/zygarde-50.png']"
#719,diancie,Rock,Fairy,https://img.pokemondb.net/sprites/bank/normal/diancie.png,"['https://img.pokemondb.net/artwork/diancie.jpg', 'https://img.pokemondb.net/artwork/diancie-mega.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/diancie.png', 'https://img.pokemondb.net/sprites/x-y/shiny/diancie.png']"
#720,hoopa,Psychic,Ghost,https://img.pokemondb.net/sprites/bank/normal/hoopa.png,"['https://img.pokemondb.net/artwork/hoopa-confined.jpg', 'https://img.pokemondb.net/artwork/hoopa-unbound.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/hoopa-confined.png', 'https://img.pokemondb.net/sprites/x-y/shiny/hoopa-confined.png']"
#721,volcanion,Fire,Water,https://img.pokemondb.net/sprites/bank/normal/volcanion.png,"['https://img.pokemondb.net/artwork/volcanion.jpg', 'https://img.pokemondb.net/sprites/x-y/normal/volcanion.png', 'https://img.pokemondb.net/sprites/x-y/shiny/volcanion.png']"
#722,rowlet,Grass,Flying,https://img.pokemondb.net/sprites/bank/normal/rowlet.png,"['https://img.pokemondb.net/artwork/rowlet.jpg', 'https://img.pokemondb.net/sprites/sun-moon/normal/rowlet.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/rowlet.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/rowlet.png']"
#723,dartrix,Grass,Flying,https://img.pokemondb.net/sprites/bank/normal/dartrix.png,"['https://img.pokemondb.net/artwork/dartrix.jpg', 'https://img.pokemondb.net/sprites/sun-moon/normal/dartrix.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/dartrix.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/dartrix.png']"
#724,decidueye,Grass,Ghost,https://img.pokemondb.net/sprites/bank/normal/decidueye.png,"['https://img.pokemondb.net/artwork/decidueye.jpg', 'https://img.pokemondb.net/sprites/sun-moon/normal/decidueye.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/decidueye.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/decidueye.png']"
#725,litten,Fire,,https://img.pokemondb.net/sprites/bank/normal/litten.png,"['https://img.pokemondb.net/artwork/litten.jpg', 'https://img.pokemondb.net/sprites/sun-moon/normal/litten.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/litten.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/litten.png']"
#726,torracat,Fire,,https://img.pokemondb.net/sprites/bank/normal/torracat.png,"['https://img.pokemondb.net/artwork/torracat.jpg', 'https://img.pokemondb.net/sprites/sun-moon/normal/torracat.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/torracat.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/torracat.png']"
#727,incineroar,Fire,Dark,https://img.pokemondb.net/sprites/bank/normal/incineroar.png,"['https://img.pokemondb.net/artwork/incineroar.jpg', 'https://img.pokemondb.net/sprites/sun-moon/normal/incineroar.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/incineroar.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/incineroar.png']"
#728,popplio,Water,,https://img.pokemondb.net/sprites/bank/normal/popplio.png,"['https://img.pokemondb.net/artwork/popplio.jpg', 'https://img.pokemondb.net/sprites/sun-moon/normal/popplio.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/popplio.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/popplio.png']"
#729,brionne,Water,,https://img.pokemondb.net/sprites/bank/normal/brionne.png,"['https://img.pokemondb.net/artwork/brionne.jpg', 'https://img.pokemondb.net/sprites/sun-moon/normal/brionne.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/brionne.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/brionne.png']"
#730,primarina,Water,Fairy,https://img.pokemondb.net/sprites/bank/normal/primarina.png,"['https://img.pokemondb.net/artwork/primarina.jpg', 'https://img.pokemondb.net/sprites/sun-moon/normal/primarina.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/primarina.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/primarina.png']"
#731,pikipek,Normal,Flying,https://img.pokemondb.net/sprites/bank/normal/pikipek.png,"['https://img.pokemondb.net/artwork/pikipek.jpg', 'https://img.pokemondb.net/sprites/sun-moon/normal/pikipek.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/pikipek.png']"
#732,trumbeak,Normal,Flying,https://img.pokemondb.net/sprites/bank/normal/trumbeak.png,"['https://img.pokemondb.net/artwork/trumbeak.jpg', 'https://img.pokemondb.net/sprites/sun-moon/normal/trumbeak.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/trumbeak.png']"
#733,toucannon,Normal,Flying,https://img.pokemondb.net/sprites/bank/normal/toucannon.png,"['https://img.pokemondb.net/artwork/toucannon.jpg', 'https://img.pokemondb.net/sprites/sun-moon/normal/toucannon.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/toucannon.png']"
#734,yungoos,Normal,,https://img.pokemondb.net/sprites/bank/normal/yungoos.png,"['https://img.pokemondb.net/artwork/yungoos.jpg', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/yungoos.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/yungoos.png']"
#735,gumshoos,Normal,,https://img.pokemondb.net/sprites/bank/normal/gumshoos.png,"['https://img.pokemondb.net/artwork/gumshoos.jpg', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/gumshoos.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/gumshoos.png']"
#736,grubbin,Bug,,https://img.pokemondb.net/sprites/bank/normal/grubbin.png,"['https://img.pokemondb.net/artwork/grubbin.jpg', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/grubbin.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/grubbin.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/grubbin.png']"
